Station,Date,Level,Level Flag,Manually Measured Water Level,Manual Measurement Ice Effect,Data Source
07DA023,11-Sep-10,294.521,,,,RAMP
07DA023,12-Sep-10,294.514,,,,RAMP
07DA023,13-Sep-10,294.515,,,,RAMP
07DA023,14-Sep-10,294.518,,,,RAMP
07DA023,15-Sep-10,294.518,,,,RAMP
07DA023,16-Sep-10,294.522,,,,RAMP
07DA023,17-Sep-10,294.519,,,,RAMP
07DA023,18-Sep-10,294.514,,,,RAMP
07DA023,19-Sep-10,294.512,,,,RAMP
07DA023,20-Sep-10,294.511,,294.497,no,RAMP
07DA023,21-Sep-10,294.51,,,,RAMP
07DA023,22-Sep-10,294.507,,,,RAMP
07DA023,23-Sep-10,294.506,,,,RAMP
07DA023,24-Sep-10,294.506,,,,RAMP
07DA023,25-Sep-10,294.506,,,,RAMP
07DA023,26-Sep-10,294.506,,,,RAMP
07DA023,27-Sep-10,294.505,,,,RAMP
07DA023,28-Sep-10,294.508,,,,RAMP
07DA023,29-Sep-10,294.506,,,,RAMP
07DA023,30-Sep-10,294.505,,,,RAMP
07DA023,01-Oct-10,294.504,,,,RAMP
07DA023,02-Oct-10,294.504,,,,RAMP
07DA023,03-Oct-10,294.502,,,,RAMP
07DA023,04-Oct-10,294.499,,,,RAMP
07DA023,05-Oct-10,294.508,,,,RAMP
07DA023,06-Oct-10,294.504,,,,RAMP
07DA023,07-Oct-10,294.497,,,,RAMP
07DA023,08-Oct-10,294.498,,,,RAMP
07DA023,09-Oct-10,294.494,,,,RAMP
07DA023,10-Oct-10,294.496,,,,RAMP
07DA023,11-Oct-10,294.498,,,,RAMP
07DA023,12-Oct-10,294.49,,,,RAMP
07DA023,13-Oct-10,294.489,,,,RAMP
07DA023,14-Oct-10,294.486,,,,RAMP
07DA023,15-Oct-10,294.485,,,,RAMP
07DA023,16-Oct-10,294.48,,,,RAMP
07DA023,17-Oct-10,294.48,,,,RAMP
07DA023,18-Oct-10,294.48,,,,RAMP
07DA023,19-Oct-10,294.486,,,,RAMP
07DA023,20-Oct-10,294.478,,,,RAMP
07DA023,21-Oct-10,294.477,,,,RAMP
07DA023,22-Oct-10,294.476,,,,RAMP
07DA023,23-Oct-10,294.474,,,,RAMP
07DA023,24-Oct-10,294.472,,,,RAMP
07DA023,25-Oct-10,294.471,,,,RAMP
07DA023,26-Oct-10,294.47,,,,RAMP
07DA023,27-Oct-10,294.47,,294.468,no,RAMP
07DA023,28-Oct-10,294.469,,,,RAMP
07DA023,29-Oct-10,294.47,,,,RAMP
07DA023,30-Oct-10,294.47,,,,RAMP
07DA023,31-Oct-10,294.469,,,,RAMP
07DA023,01-Nov-10,294.469,B,,,RAMP
07DA023,02-Nov-10,294.473,B,,,RAMP
07DA023,03-Nov-10,294.468,B,,,RAMP
07DA023,04-Nov-10,294.467,B,,,RAMP
07DA023,05-Nov-10,294.472,B,,,RAMP
07DA023,06-Nov-10,294.469,B,,,RAMP
07DA023,07-Nov-10,294.464,B,,,RAMP
07DA023,08-Nov-10,294.466,B,,,RAMP
07DA023,09-Nov-10,294.466,B,,,RAMP
07DA023,10-Nov-10,294.466,B,,,RAMP
07DA023,11-Nov-10,294.465,B,,,RAMP
07DA023,12-Nov-10,294.465,B,,,RAMP
07DA023,13-Nov-10,294.467,B,,,RAMP
07DA023,14-Nov-10,294.467,B,,,RAMP
07DA023,15-Nov-10,294.469,B,,,RAMP
07DA023,16-Nov-10,294.47,B,,,RAMP
07DA023,17-Nov-10,294.47,B,,,RAMP
07DA023,18-Nov-10,294.47,B,,,RAMP
07DA023,19-Nov-10,294.47,B,,,RAMP
07DA023,20-Nov-10,294.456,B,,,RAMP
07DA023,21-Nov-10,294.46,B,,,RAMP
07DA023,22-Nov-10,294.469,B,,,RAMP
07DA023,23-Nov-10,294.471,B,,,RAMP
07DA023,24-Nov-10,294.472,B,,,RAMP
07DA023,25-Nov-10,294.471,B,,,RAMP
07DA023,26-Nov-10,294.471,B,,,RAMP
07DA023,27-Nov-10,294.466,B,,,RAMP
07DA023,28-Nov-10,294.456,B,,,RAMP
07DA023,29-Nov-10,294.458,B,,,RAMP
07DA023,30-Nov-10,294.466,B,,,RAMP
07DA023,01-Dec-10,294.467,B,,,RAMP
07DA023,02-Dec-10,294.47,B,,,RAMP
07DA023,03-Dec-10,294.474,B,,,RAMP
07DA023,04-Dec-10,294.478,B,294.468,yes,RAMP
07DA023,05-Dec-10,294.479,B,,,RAMP
07DA023,06-Dec-10,294.481,B,,,RAMP
07DA023,07-Dec-10,294.48,B,,,RAMP
07DA023,08-Dec-10,294.482,B,,,RAMP
07DA023,09-Dec-10,294.49,B,,,RAMP
07DA023,10-Dec-10,294.491,B,,,RAMP
07DA023,11-Dec-10,294.49,B,,,RAMP
07DA023,12-Dec-10,294.486,B,,,RAMP
07DA023,13-Dec-10,294.485,B,,,RAMP
07DA023,14-Dec-10,294.483,B,,,RAMP
07DA023,15-Dec-10,294.482,B,,,RAMP
07DA023,16-Dec-10,294.48,B,,,RAMP
07DA023,17-Dec-10,294.477,B,,,RAMP
07DA023,18-Dec-10,294.475,B,,,RAMP
07DA023,19-Dec-10,294.478,B,,,RAMP
07DA023,20-Dec-10,294.478,B,,,RAMP
07DA023,21-Dec-10,294.479,B,,,RAMP
07DA023,22-Dec-10,294.479,B,,,RAMP
07DA023,23-Dec-10,294.479,B,,,RAMP
07DA023,24-Dec-10,294.478,B,,,RAMP
07DA023,25-Dec-10,294.477,B,,,RAMP
07DA023,26-Dec-10,294.477,B,,,RAMP
07DA023,27-Dec-10,294.479,B,,,RAMP
07DA023,28-Dec-10,294.482,B,,,RAMP
07DA023,29-Dec-10,294.483,B,,,RAMP
07DA023,30-Dec-10,294.482,B,,,RAMP
07DA023,31-Dec-10,294.482,B,,,RAMP
07DA023,01-Jan-11,294.483,B,,,RAMP
07DA023,02-Jan-11,294.482,B,,,RAMP
07DA023,03-Jan-11,294.482,B,,,RAMP
07DA023,04-Jan-11,294.483,B,,,RAMP
07DA023,05-Jan-11,294.486,B,,,RAMP
07DA023,06-Jan-11,294.488,B,,,RAMP
07DA023,07-Jan-11,294.489,B,,,RAMP
07DA023,08-Jan-11,294.489,B,,,RAMP
07DA023,09-Jan-11,294.49,B,,,RAMP
07DA023,10-Jan-11,294.49,B,,,RAMP
07DA023,11-Jan-11,294.491,B,,,RAMP
07DA023,12-Jan-11,294.492,B,,,RAMP
07DA023,13-Jan-11,294.493,B,,,RAMP
07DA023,14-Jan-11,294.493,B,294.49,yes,RAMP
07DA023,15-Jan-11,294.493,B,,,RAMP
07DA023,16-Jan-11,294.495,B,,,RAMP
07DA023,17-Jan-11,294.494,B,,,RAMP
07DA023,18-Jan-11,294.496,B,,,RAMP
07DA023,19-Jan-11,294.493,B,,,RAMP
07DA023,20-Jan-11,294.495,B,,,RAMP
07DA023,21-Jan-11,294.494,B,,,RAMP
07DA023,22-Jan-11,294.494,,,,RAMP
07DA023,23-Jan-11,,M,,,RAMP
07DA023,24-Jan-11,,M,,,RAMP
07DA023,25-Jan-11,,M,,,RAMP
07DA023,26-Jan-11,,M,,,RAMP
07DA023,27-Jan-11,,M,,,RAMP
07DA023,28-Jan-11,,M,,,RAMP
07DA023,29-Jan-11,,M,,,RAMP
07DA023,30-Jan-11,,M,,,RAMP
07DA023,31-Jan-11,,M,,,RAMP
07DA023,01-Feb-11,,M,,,RAMP
07DA023,02-Feb-11,,M,,,RAMP
07DA023,03-Feb-11,,M,,,RAMP
07DA023,04-Feb-11,,M,,,RAMP
07DA023,05-Feb-11,,M,,,RAMP
07DA023,06-Feb-11,,M,,,RAMP
07DA023,07-Feb-11,,M,,,RAMP
07DA023,08-Feb-11,,M,,,RAMP
07DA023,09-Feb-11,,M,,,RAMP
07DA023,10-Feb-11,,M,,,RAMP
07DA023,11-Feb-11,,M,,,RAMP
07DA023,12-Feb-11,,M,294.522,yes,RAMP
07DA023,13-Feb-11,,M,,,RAMP
07DA023,14-Feb-11,,M,,,RAMP
07DA023,15-Feb-11,,M,,,RAMP
07DA023,16-Feb-11,,M,,,RAMP
07DA023,17-Feb-11,,M,,,RAMP
07DA023,18-Feb-11,,M,,,RAMP
07DA023,19-Feb-11,,M,,,RAMP
07DA023,20-Feb-11,,M,,,RAMP
07DA023,21-Feb-11,,M,,,RAMP
07DA023,22-Feb-11,,M,,,RAMP
07DA023,23-Feb-11,,M,,,RAMP
07DA023,24-Feb-11,,M,,,RAMP
07DA023,25-Feb-11,,M,,,RAMP
07DA023,26-Feb-11,,M,,,RAMP
07DA023,27-Feb-11,,M,,,RAMP
07DA023,28-Feb-11,,M,,,RAMP
07DA023,01-Mar-11,,M,,,RAMP
07DA023,02-Mar-11,,M,,,RAMP
07DA023,03-Mar-11,,M,,,RAMP
07DA023,04-Mar-11,,M,,,RAMP
07DA023,05-Mar-11,,M,,,RAMP
07DA023,06-Mar-11,,M,,,RAMP
07DA023,07-Mar-11,,M,,,RAMP
07DA023,08-Mar-11,,M,294.538,yes,RAMP
07DA023,09-Mar-11,,M,,,RAMP
07DA023,10-Mar-11,,M,,,RAMP
07DA023,11-Mar-11,,M,,,RAMP
07DA023,12-Mar-11,,M,,,RAMP
07DA023,13-Mar-11,,M,,,RAMP
07DA023,14-Mar-11,,M,,,RAMP
07DA023,15-Mar-11,,M,,,RAMP
07DA023,16-Mar-11,,M,,,RAMP
07DA023,17-Mar-11,,M,,,RAMP
07DA023,18-Mar-11,,M,,,RAMP
07DA023,19-Mar-11,,M,,,RAMP
07DA023,20-Mar-11,,M,,,RAMP
07DA023,21-Mar-11,,M,294.548,yes,RAMP
07DA023,22-Mar-11,,M,,,RAMP
07DA023,23-Mar-11,,M,,,RAMP
07DA023,24-Mar-11,,M,,,RAMP
07DA023,25-Mar-11,,M,,,RAMP
07DA023,26-Mar-11,,M,,,RAMP
07DA023,27-Mar-11,,M,,,RAMP
07DA023,28-Mar-11,,M,,,RAMP
07DA023,29-Mar-11,,M,,,RAMP
07DA023,30-Mar-11,,M,,,RAMP
07DA023,31-Mar-11,,M,,,RAMP
07DA023,01-Apr-11,,M,,,RAMP
07DA023,02-Apr-11,,M,,,RAMP
07DA023,03-Apr-11,,M,,,RAMP
07DA023,04-Apr-11,,M,,,RAMP
07DA023,05-Apr-11,,M,,,RAMP
07DA023,06-Apr-11,,M,,,RAMP
07DA023,07-Apr-11,,M,,,RAMP
07DA023,08-Apr-11,,M,,,RAMP
07DA023,09-Apr-11,,M,,,RAMP
07DA023,10-Apr-11,,M,,,RAMP
07DA023,11-Apr-11,,M,,,RAMP
07DA023,12-Apr-11,,M,,,RAMP
07DA023,13-Apr-11,,M,,,RAMP
07DA023,14-Apr-11,,M,,,RAMP
07DA023,15-Apr-11,,M,,,RAMP
07DA023,16-Apr-11,,M,,,RAMP
07DA023,17-Apr-11,,M,,,RAMP
07DA023,18-Apr-11,,M,,,RAMP
07DA023,19-Apr-11,,M,,,RAMP
07DA023,20-Apr-11,,M,,,RAMP
07DA023,21-Apr-11,,M,,,RAMP
07DA023,22-Apr-11,,M,294.577,yes,RAMP
07DA023,23-Apr-11,,M,,,RAMP
07DA023,24-Apr-11,,M,,,RAMP
07DA023,25-Apr-11,,M,,,RAMP
07DA023,26-Apr-11,,M,,,RAMP
07DA023,27-Apr-11,,M,,,RAMP
07DA023,28-Apr-11,,M,,,RAMP
07DA023,29-Apr-11,,M,,,RAMP
07DA023,30-Apr-11,,M,,,RAMP
07DA023,01-May-11,,M,,,RAMP
07DA023,02-May-11,,M,,,RAMP
07DA023,03-May-11,,M,,,RAMP
07DA023,04-May-11,,M,,,RAMP
07DA023,05-May-11,,M,,,RAMP
07DA023,06-May-11,,M,,,RAMP
07DA023,07-May-11,,M,,,RAMP
07DA023,08-May-11,,M,,,RAMP
07DA023,09-May-11,,M,,,RAMP
07DA023,10-May-11,,M,,,RAMP
07DA023,11-May-11,,M,,,RAMP
07DA023,12-May-11,294.568,,,,RAMP
07DA023,13-May-11,294.574,,,,RAMP
07DA023,14-May-11,294.573,,,,RAMP
07DA023,15-May-11,294.569,,,,RAMP
07DA023,16-May-11,294.568,,,,RAMP
07DA023,17-May-11,294.569,,,,RAMP
07DA023,18-May-11,294.57,,,,RAMP
07DA023,19-May-11,294.569,,,,RAMP
07DA023,20-May-11,294.569,,,,RAMP
07DA023,21-May-11,294.57,,,,RAMP
07DA023,22-May-11,294.563,,,,RAMP
07DA023,23-May-11,294.565,,,,RAMP
07DA023,24-May-11,294.562,,,,RAMP
07DA023,25-May-11,294.559,,,,RAMP
07DA023,26-May-11,294.559,,,,RAMP
07DA023,27-May-11,294.554,,,,RAMP
07DA023,28-May-11,294.548,,,,RAMP
07DA023,29-May-11,294.545,,,,RAMP
07DA023,30-May-11,294.542,,,,RAMP
07DA023,31-May-11,294.54,,,,RAMP
07DA023,01-Jun-11,294.54,,,,RAMP
07DA023,02-Jun-11,294.538,,,,RAMP
07DA023,03-Jun-11,294.53,,,,RAMP
07DA023,04-Jun-11,294.526,,,,RAMP
07DA023,05-Jun-11,294.522,,,,RAMP
07DA023,06-Jun-11,294.519,,,,RAMP
07DA023,07-Jun-11,294.515,,,,RAMP
07DA023,08-Jun-11,294.512,,,,RAMP
07DA023,09-Jun-11,294.511,,,,RAMP
07DA023,10-Jun-11,294.512,,,,RAMP
07DA023,11-Jun-11,294.507,,,,RAMP
07DA023,12-Jun-11,294.503,,,,RAMP
07DA023,13-Jun-11,294.501,,,,RAMP
07DA023,14-Jun-11,294.498,,,,RAMP
07DA023,15-Jun-11,294.49,,,,RAMP
07DA023,16-Jun-11,294.489,,,,RAMP
07DA023,17-Jun-11,294.492,,,,RAMP
07DA023,18-Jun-11,294.492,,,,RAMP
07DA023,19-Jun-11,294.491,,,,RAMP
07DA023,20-Jun-11,294.49,,,,RAMP
07DA023,21-Jun-11,294.491,,,,RAMP
07DA023,22-Jun-11,294.491,,,,RAMP
07DA023,23-Jun-11,294.488,,,,RAMP
07DA023,24-Jun-11,294.483,,,,RAMP
07DA023,25-Jun-11,294.486,,,,RAMP
07DA023,26-Jun-11,294.484,,,,RAMP
07DA023,27-Jun-11,294.481,,,,RAMP
07DA023,28-Jun-11,294.478,,,,RAMP
07DA023,29-Jun-11,294.486,,,,RAMP
07DA023,30-Jun-11,294.484,,,,RAMP
07DA023,01-Jul-11,294.476,,,,RAMP
07DA023,02-Jul-11,294.471,,,,RAMP
07DA023,03-Jul-11,294.463,,,,RAMP
07DA023,04-Jul-11,294.471,,,,RAMP
07DA023,05-Jul-11,294.462,,,,RAMP
07DA023,06-Jul-11,294.451,,,,RAMP
07DA023,07-Jul-11,294.448,,,,RAMP
07DA023,08-Jul-11,294.454,,,,RAMP
07DA023,09-Jul-11,294.469,,,,RAMP
07DA023,10-Jul-11,294.474,,,,RAMP
07DA023,11-Jul-11,294.473,,,,RAMP
07DA023,12-Jul-11,294.472,,,,RAMP
07DA023,13-Jul-11,294.468,,,,RAMP
07DA023,14-Jul-11,294.465,,,,RAMP
07DA023,15-Jul-11,294.465,,,,RAMP
07DA023,16-Jul-11,294.461,,,,RAMP
07DA023,17-Jul-11,294.457,,,,RAMP
07DA023,18-Jul-11,294.458,,,,RAMP
07DA023,19-Jul-11,294.461,,,,RAMP
07DA023,20-Jul-11,294.455,,,,RAMP
07DA023,21-Jul-11,294.46,,,,RAMP
07DA023,22-Jul-11,294.462,,,,RAMP
07DA023,23-Jul-11,294.457,,,,RAMP
07DA023,24-Jul-11,294.458,,,,RAMP
07DA023,25-Jul-11,294.457,,,,RAMP
07DA023,26-Jul-11,294.46,,,,RAMP
07DA023,27-Jul-11,294.451,,294.294,no,RAMP
07DA023,28-Jul-11,294.454,,,,RAMP
07DA023,29-Jul-11,294.454,,,,RAMP
07DA023,30-Jul-11,294.457,,,,RAMP
07DA023,31-Jul-11,294.455,,,,RAMP
07DA023,01-Aug-11,294.462,,,,RAMP
07DA023,02-Aug-11,294.454,,,,RAMP
07DA023,03-Aug-11,294.442,,,,RAMP
07DA023,04-Aug-11,294.437,,,,RAMP
07DA023,05-Aug-11,294.435,,,,RAMP
07DA023,06-Aug-11,294.434,,,,RAMP
07DA023,07-Aug-11,294.435,,,,RAMP
07DA023,08-Aug-11,294.435,,,,RAMP
07DA023,09-Aug-11,294.439,,,,RAMP
07DA023,10-Aug-11,294.435,,,,RAMP
07DA023,11-Aug-11,294.431,,,,RAMP
07DA023,12-Aug-11,294.429,,,,RAMP
07DA023,13-Aug-11,294.426,,294.431,no,RAMP
07DA023,14-Aug-11,294.42,,,,RAMP
07DA023,15-Aug-11,294.422,,,,RAMP
07DA023,16-Aug-11,294.419,,,,RAMP
07DA023,17-Aug-11,294.413,,,,RAMP
07DA023,18-Aug-11,294.403,,,,RAMP
07DA023,19-Aug-11,294.399,,,,RAMP
07DA023,20-Aug-11,294.397,,,,RAMP
07DA023,21-Aug-11,294.396,,,,RAMP
07DA023,22-Aug-11,294.396,,,,RAMP
07DA023,23-Aug-11,294.392,,,,RAMP
07DA023,24-Aug-11,294.385,,,,RAMP
07DA023,25-Aug-11,294.385,,,,RAMP
07DA023,26-Aug-11,294.372,,,,RAMP
07DA023,27-Aug-11,294.37,,,,RAMP
07DA023,28-Aug-11,294.369,,,,RAMP
07DA023,29-Aug-11,294.372,,,,RAMP
07DA023,30-Aug-11,294.384,,,,RAMP
07DA023,31-Aug-11,294.381,,,,RAMP
07DA023,01-Sep-11,294.372,,,,RAMP
07DA023,02-Sep-11,294.371,,,,RAMP
07DA023,03-Sep-11,294.369,,,,RAMP
07DA023,04-Sep-11,294.37,,,,RAMP
07DA023,05-Sep-11,294.366,,,,RAMP
07DA023,06-Sep-11,294.362,,,,RAMP
07DA023,07-Sep-11,294.361,,,,RAMP
07DA023,08-Sep-11,294.358,,,,RAMP
07DA023,09-Sep-11,294.361,,,,RAMP
07DA023,10-Sep-11,294.358,,,,RAMP
07DA023,11-Sep-11,294.347,,,,RAMP
07DA023,12-Sep-11,294.341,,,,RAMP
07DA023,13-Sep-11,294.336,,,,RAMP
07DA023,14-Sep-11,294.333,,,,RAMP
07DA023,15-Sep-11,294.327,,294.335,no,RAMP
07DA023,16-Sep-11,294.327,,,,RAMP
07DA023,17-Sep-11,294.343,,,,RAMP
07DA023,18-Sep-11,294.346,,,,RAMP
07DA023,19-Sep-11,294.346,,,,RAMP
07DA023,20-Sep-11,294.345,,,,RAMP
07DA023,21-Sep-11,294.344,,,,RAMP
07DA023,22-Sep-11,294.345,,,,RAMP
07DA023,23-Sep-11,294.339,,,,RAMP
07DA023,24-Sep-11,294.338,,,,RAMP
07DA023,25-Sep-11,294.333,,,,RAMP
07DA023,26-Sep-11,294.338,,,,RAMP
07DA023,27-Sep-11,294.333,,,,RAMP
07DA023,28-Sep-11,294.331,,,,RAMP
07DA023,29-Sep-11,294.324,,,,RAMP
07DA023,30-Sep-11,294.326,,,,RAMP
07DA023,01-Oct-11,294.326,,,,RAMP
07DA023,02-Oct-11,294.315,,,,RAMP
07DA023,03-Oct-11,294.313,,,,RAMP
07DA023,04-Oct-11,294.316,,,,RAMP
07DA023,05-Oct-11,294.323,,,,RAMP
07DA023,06-Oct-11,294.323,,,,RAMP
07DA023,07-Oct-11,294.325,,,,RAMP
07DA023,08-Oct-11,294.326,,,,RAMP
07DA023,09-Oct-11,294.32,,,,RAMP
07DA023,10-Oct-11,294.319,,,,RAMP
07DA023,11-Oct-11,294.318,,,,RAMP
07DA023,12-Oct-11,294.316,,,,RAMP
07DA023,13-Oct-11,294.316,,,,RAMP
07DA023,14-Oct-11,294.315,,,,RAMP
07DA023,15-Oct-11,294.315,,,,RAMP
07DA023,16-Oct-11,294.314,,,,RAMP
07DA023,17-Oct-11,294.313,,,,RAMP
07DA023,18-Oct-11,294.313,,,,RAMP
07DA023,19-Oct-11,294.315,,,,RAMP
07DA023,20-Oct-11,294.317,,,,RAMP
07DA023,21-Oct-11,294.314,,,,RAMP
07DA023,22-Oct-11,294.315,,,,RAMP
07DA023,23-Oct-11,294.319,,,,RAMP
07DA023,24-Oct-11,294.319,,,,RAMP
07DA023,25-Oct-11,294.317,,,,RAMP
07DA023,26-Oct-11,294.321,,,,RAMP
07DA023,27-Oct-11,294.323,,,,RAMP
07DA023,28-Oct-11,294.314,,294.307,yes,RAMP
07DA023,29-Oct-11,294.316,,,,RAMP
07DA023,30-Oct-11,294.317,,,,RAMP
07DA023,31-Oct-11,294.316,,,,RAMP
07DA023,01-Nov-11,294.314,,,,RAMP
07DA023,02-Nov-11,294.308,,,,RAMP
07DA023,03-Nov-11,294.312,,,,RAMP
07DA023,04-Nov-11,294.314,,,,RAMP
07DA023,05-Nov-11,294.306,,,,RAMP
07DA023,06-Nov-11,294.305,,,,RAMP
07DA023,07-Nov-11,294.306,,,,RAMP
07DA023,08-Nov-11,294.306,,,,RAMP
07DA023,09-Nov-11,294.303,,,,RAMP
07DA023,10-Nov-11,294.303,,,,RAMP
07DA023,11-Nov-11,294.304,B,,,RAMP
07DA023,12-Nov-11,294.305,B,,,RAMP
07DA023,13-Nov-11,294.308,B,,,RAMP
07DA023,14-Nov-11,294.313,B,,,RAMP
07DA023,15-Nov-11,294.316,B,,,RAMP
07DA023,16-Nov-11,294.315,B,,,RAMP
07DA023,17-Nov-11,294.313,B,,,RAMP
07DA023,18-Nov-11,294.311,B,,,RAMP
07DA023,19-Nov-11,294.305,B,,,RAMP
07DA023,20-Nov-11,294.302,B,,,RAMP
07DA023,21-Nov-11,294.301,B,,,RAMP
07DA023,22-Nov-11,294.3,B,,,RAMP
07DA023,23-Nov-11,294.301,B,,,RAMP
07DA023,24-Nov-11,294.3,B,,,RAMP
07DA023,25-Nov-11,294.301,B,,,RAMP
07DA023,26-Nov-11,294.302,B,,,RAMP
07DA023,27-Nov-11,294.304,B,,,RAMP
07DA023,28-Nov-11,294.303,B,,,RAMP
07DA023,29-Nov-11,294.302,B,,,RAMP
07DA023,30-Nov-11,294.298,B,,,RAMP
07DA023,01-Dec-11,294.296,B,,,RAMP
07DA023,02-Dec-11,294.306,B,,,RAMP
07DA023,03-Dec-11,294.304,B,,,RAMP
07DA023,04-Dec-11,294.303,B,294.303,yes,RAMP
07DA023,05-Dec-11,294.303,B,,,RAMP
07DA023,06-Dec-11,294.312,B,,,RAMP
07DA023,07-Dec-11,294.309,B,,,RAMP
07DA023,08-Dec-11,294.301,B,,,RAMP
07DA023,09-Dec-11,294.292,B,,,RAMP
07DA023,10-Dec-11,294.302,B,,,RAMP
07DA023,11-Dec-11,294.305,B,,,RAMP
07DA023,12-Dec-11,294.305,B,,,RAMP
07DA023,13-Dec-11,294.307,B,,,RAMP
07DA023,14-Dec-11,294.305,B,,,RAMP
07DA023,15-Dec-11,294.304,B,,,RAMP
07DA023,16-Dec-11,294.302,B,,,RAMP
07DA023,17-Dec-11,294.296,B,,,RAMP
07DA023,18-Dec-11,294.303,B,,,RAMP
07DA023,19-Dec-11,294.302,B,,,RAMP
07DA023,20-Dec-11,294.303,B,,,RAMP
07DA023,21-Dec-11,294.297,B,,,RAMP
07DA023,22-Dec-11,294.296,B,,,RAMP
07DA023,23-Dec-11,294.295,B,,,RAMP
07DA023,24-Dec-11,294.303,B,,,RAMP
07DA023,25-Dec-11,294.3,B,,,RAMP
07DA023,26-Dec-11,294.299,B,,,RAMP
07DA023,27-Dec-11,294.299,B,,,RAMP
07DA023,28-Dec-11,294.3,B,,,RAMP
07DA023,29-Dec-11,294.3,B,,,RAMP
07DA023,30-Dec-11,294.308,B,,,RAMP
07DA023,31-Dec-11,294.311,B,,,RAMP
07DA023,01-Jan-12,294.308,B,,,RAMP
07DA023,02-Jan-12,294.307,B,,,RAMP
07DA023,03-Jan-12,294.306,B,,,RAMP
07DA023,04-Jan-12,294.307,B,,,RAMP
07DA023,05-Jan-12,294.309,B,,,RAMP
07DA023,06-Jan-12,294.309,B,,,RAMP
07DA023,07-Jan-12,294.308,B,,,RAMP
07DA023,08-Jan-12,294.308,B,,,RAMP
07DA023,09-Jan-12,294.305,B,,,RAMP
07DA023,10-Jan-12,294.303,B,,,RAMP
07DA023,11-Jan-12,294.304,B,,,RAMP
07DA023,12-Jan-12,294.305,B,,,RAMP
07DA023,13-Jan-12,294.307,B,,,RAMP
07DA023,14-Jan-12,294.308,B,,,RAMP
07DA023,15-Jan-12,294.309,B,,,RAMP
07DA023,16-Jan-12,294.31,B,,,RAMP
07DA023,17-Jan-12,294.312,E,,,RAMP
07DA023,18-Jan-12,294.312,E,,,RAMP
07DA023,19-Jan-12,294.31,E,,,RAMP
07DA023,20-Jan-12,294.311,E,294.304,yes,RAMP
07DA023,21-Jan-12,294.313,E,,,RAMP
07DA023,22-Jan-12,294.314,E,,,RAMP
07DA023,23-Jan-12,294.313,E,,,RAMP
07DA023,24-Jan-12,294.312,E,,,RAMP
07DA023,25-Jan-12,294.312,E,,,RAMP
07DA023,26-Jan-12,294.311,E,,,RAMP
07DA023,27-Jan-12,294.312,E,,,RAMP
07DA023,28-Jan-12,294.312,E,,,RAMP
07DA023,29-Jan-12,294.312,E,,,RAMP
07DA023,30-Jan-12,294.312,E,,,RAMP
07DA023,31-Jan-12,294.312,E,,,RAMP
07DA023,01-Feb-12,294.312,E,,,RAMP
07DA023,02-Feb-12,294.313,E,,,RAMP
07DA023,03-Feb-12,294.313,E,,,RAMP
07DA023,04-Feb-12,294.313,E,,,RAMP
07DA023,05-Feb-12,294.314,E,,,RAMP
07DA023,06-Feb-12,294.314,E,,,RAMP
07DA023,07-Feb-12,294.315,E,,,RAMP
07DA023,08-Feb-12,294.315,E,,,RAMP
07DA023,09-Feb-12,294.315,E,,,RAMP
07DA023,10-Feb-12,294.316,E,,,RAMP
07DA023,11-Feb-12,294.317,E,,,RAMP
07DA023,12-Feb-12,294.318,E,,,RAMP
07DA023,13-Feb-12,294.317,E,,,RAMP
07DA023,14-Feb-12,294.317,E,,,RAMP
07DA023,15-Feb-12,294.317,E,,,RAMP
07DA023,16-Feb-12,294.318,E,,,RAMP
07DA023,17-Feb-12,294.319,E,294.319,yes,RAMP
07DA023,18-Feb-12,294.319,E,,,RAMP
07DA023,19-Feb-12,294.319,E,,,RAMP
07DA023,20-Feb-12,294.319,E,,,RAMP
07DA023,21-Feb-12,294.319,E,,,RAMP
07DA023,22-Feb-12,294.319,E,,,RAMP
07DA023,23-Feb-12,294.318,E,,,RAMP
07DA023,24-Feb-12,294.318,E,,,RAMP
07DA023,25-Feb-12,294.319,E,,,RAMP
07DA023,26-Feb-12,294.319,E,,,RAMP
07DA023,27-Feb-12,294.32,E,,,RAMP
07DA023,28-Feb-12,294.32,E,,,RAMP
07DA023,29-Feb-12,294.319,E,,,RAMP
07DA023,01-Mar-12,294.319,E,,,RAMP
07DA023,02-Mar-12,294.319,E,,,RAMP
07DA023,03-Mar-12,294.32,E,,,RAMP
07DA023,04-Mar-12,294.32,E,,,RAMP
07DA023,05-Mar-12,294.319,E,,,RAMP
07DA023,06-Mar-12,294.32,E,,,RAMP
07DA023,07-Mar-12,294.32,E,,,RAMP
07DA023,08-Mar-12,294.322,E,,,RAMP
07DA023,09-Mar-12,294.325,E,,,RAMP
07DA023,10-Mar-12,294.321,E,,,RAMP
07DA023,11-Mar-12,294.322,E,294.321,yes,RAMP
07DA023,12-Mar-12,294.324,E,,,RAMP
07DA023,13-Mar-12,294.325,E,,,RAMP
07DA023,14-Mar-12,294.325,E,,,RAMP
07DA023,15-Mar-12,294.329,E,,,RAMP
07DA023,16-Mar-12,294.333,E,,,RAMP
07DA023,17-Mar-12,294.33,E,,,RAMP
07DA023,18-Mar-12,294.332,E,,,RAMP
07DA023,19-Mar-12,294.334,E,,,RAMP
07DA023,20-Mar-12,294.338,E,,,RAMP
